id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
800Nz00000BpurRIAR,222677005002,0058d0000020feeAAA,001Nz00000Amm4lIAB,012Pv0000027CJSIA2,a1G8d0000004D8xEAE,Activated,2024-06-22,2025-06-21,AST,AST,,,4.00,1255,2 at 4 to expire at 6,,,,,,006Nz00000AWVhHIAX,222677005002
800Nz00000BpurUIAR,217371101003,0054J000004vXOaQAM,001Nz00000B3sdTIAR,012Pv0000027CJSIA2,a1G4J0000025y5cUAA,Activated,2024-05-15,2025-05-14,AST,AST,,,4.00,960,No Break,,,,,,006Nz00000AnXRkIAN,217371101003
800Nz00000BwQx4IAF,222758088001,0054J000005JWtDQAW,001Nz00000Adn9cIAB,012Pv0000027CJSIA2,a1GNz00000012J7MAI,Activated,2024-05-09,2024-11-08,AST,AST,,,4.00,1020,No Break,,,,,,006Nz00000ANYhfIAH,222758088001
800Nz00000BwdihIAB,222666151003,0058d0000034SvqAAE,001Nz00000AeLfyIAF,012Pv0000027CJSIA2,a1G4J000004jyjHUAQ,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,1490,2 at 4 to expire at 6,,,,,,006Nz00000AO9u4IAD,222666151003
800Nz00000Bwr8rIAB,222489011005,0054J000004vXOaQAM,001Nz00000B4eLXIAZ,012Pv0000027CJSIA2,a1G4J0000025xwSUAQ,Activated,2024-05-11,2025-05-10,AST,AST,,,4.00,810,No Break,,,,,,006Nz00000AoDypIAF,222489011005
800Nz00000BxGLyIAN,222737249003,0054J000005JWtDQAW,001Nz00000AlfGXIAZ,012Pv0000027CJSIA2,a1G8d000002QBf9EAG,Activated,2024-06-01,2025-05-31,AST,AST,,,4.00,950,No Break,,,,,,006Nz00000AVUDmIAP,222737249003
800Nz00000BzfRKIAZ,222630060004,0058d0000034SvqAAE,001Nz00000AN0MZIA1,012Pv0000027CJSIA2,a1G4J0000025zMRUAY,Activated,2024-06-24,2025-06-23,AST,AST,,,4.00,1025,No Break,,,,,,006Nz00000A6ilQIAR,222630060004
800Nz00000BzvMlIAJ,222490009006,0054J000004vXOaQAM,001Nz00000AingqIAB,012Pv0000027CJSIA2,a1G4J0000025xIYUAY,Activated,2024-05-04,2025-05-03,AST,AST,,,4.00,800,No Break,,,,,,006Nz00000ASrIBIA1,222490009006
800Nz00000C04mVIAR,222792057001,0054J000004vXOqQAM,001Nz00000AlEmcIAF,012Pv0000027CJSIA2,a1GNz000001HO5OMAW,Activated,2024-05-13,2026-05-12,AST,AST,,,0.00,1145,No Break,,,,,,006Nz00000AV71CIAT,222792057001
800Nz00000C05YpIAJ,222794007001,0054J000004vXOqQAM,001Nz00000AytbmIAB,012Pv0000027CJSIA2,a1GNz000001HTwHMAW,Draft,2024-05-13,2025-05-12,Licence,Parking Licence,,,0.00,0,No Break,,,,,,006Nz00000B0H5lIAF,222794007001
800Nz00000C0me5IAB,222753051001,0054J000004vXOaQAM,001Nz00000A17rNIAR,012Pv0000027CJSIA2,a1GNz0000000xjFMAQ,Activated,2024-05-20,2025-05-19,AST,AST,,,4.00,1145,No Break,,,,,,006Nz000009lIluIAE,222753051001
800Nz00000C0urMIAR,222794007001,0054J000004vXOqQAM,001Nz00000AytbmIAB,012Pv0000027CJSIA2,a1GNz000001HTwHMAW,Activated,2024-05-13,2026-05-12,Licence,Parking Licence,,,0.00,0,No Break,,,,,,006Nz00000B0H5lIAF,222794007001
800Nz00000C13YBIAZ,222489048010,0054J000004vXOaQAM,001Nz00000AcHwZIAV,012Pv0000027CJSIA2,a1G4J0000025xy4UAA,Activated,2024-05-25,2025-05-24,AST,AST,,,4.00,850,2 at 4 to expire at 6,,,,,,006Nz00000AMCw2IAH,222489048010
800Nz00000C2bsaIAB,222792098001,0054J000004vXOqQAM,001Nz00000ATcLvIAL,012Pv0000027CJSIA2,a1GNz000001HLqgMAG,Activated,2024-05-13,2025-05-12,AST,AST,,,0.00,1550,No Break,,,,,,006Nz00000ADUYnIAP,222792098001
800Nz00000C2hrjIAB,222794027001,0054J000004vXOqQAM,001Nz00000ATcLvIAL,012Pv0000027CJSIA2,a1GNz000001HUAnMAO,Activated,2024-05-13,2025-05-12,Licence,Parking Licence,,,0.00,0,No Break,,,,,,006Nz00000AWGAMIA5,222794027001
800Nz00000C2tLgIAJ,222758221001,0054J000005JWtDQAW,001Nz00000B2QMpIAN,012Pv0000027CJSIA2,a1GNz000000164zMAA,Activated,2024-05-16,2025-05-15,AST,AST,,,4.00,1015,No Break,,,,,,006Nz00000AmCYzIAN,222758221001
800Nz00000C2yJKIAZ,222639011003,0058d0000034SvqAAE,001Nz00000AXG9vIAH,012Pv0000027CJSIA2,a1G4J0000025zIoUAI,Activated,2024-05-13,2025-05-12,AST,AST,,,6.00,1110,No Break,,,,,,006Nz00000AH5vDIAT,222639011003
800Nz00000C3kQxIAJ,222792017001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HNUIMA4,Activated,2024-05-20,2025-05-19,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbGODIA3,222792017001
800Nz00000C3mUMIAZ,418538023006,0058d000004DOMXAA4,001Nz00000AylBCIAZ,012Pv0000027CJSIA2,a1G4J0000025zeOUAQ,Activated,2024-06-18,2025-06-17,AST,AST,,,4.00,1025,2 at 4 to expire at 6,,"St Anne’s Water Re-Charge


For any Premises without a separate or individual water meter, you agree to pay such amount as is specified by the Southern Water Assessed Household Charge as is relevant for the size of the Premises. Such annual sum is to be split into monthly instalments and paid during the tenancy term by the same method and on the same dates as the Rent is paid under the terms of this Lease. For the avoidance of doubt, this sum is an amount which must be paid in addition to the Rent. We reserve the right to increase or decrease the payments required under this clause in the event that there are any changes to the Southern Water Assessed Household Charge. If we decide to do this, we will serve you with 30 days written notice of our decision and you agree to pay the new amount from the next date upon which the rent is due after 30 days written notice has been served upon you. In the event that the Southern Water Assessed Water Household Charge ceases to exist, the parties will seek to agree an alternative means to settle water charges at the property.",,,,006Nz00000AiYEkIAN,418538023006
800Nz00000C3nJvIAJ,222490013002,0054J000004vXOaQAM,001Nz00000AUbCWIA1,012Pv0000027CJSIA2,a1G4J0000025xuBUAQ,Activated,2024-05-10,2025-05-09,AST,AST,,,4.00,840,No Break,,,,,,006Nz00000AER4PIAX,222490013002
800Nz00000C5U53IAF,222677002003,0058d0000020feeAAA,001Nz00000AVtowIAD,012Pv0000027CJSIA2,a1G8d0000004D8EEAU,Activated,2024-06-21,2025-06-20,AST,AST,,,4.00,940,No Break,,,,,,006Nz00000AFhYWIA1,222677002003
800Nz00000C6OyVIAV,222788223001,0058d0000020feeAAA,001Nz00000ATAPdIAP,012Pv0000027CJSIA2,a1GNz0000019JR3MAM,Activated,2024-06-10,2025-06-09,AST,AST,,,4.00,1290,No Break,,,,,,006Nz00000AD5LtIAL,222788223001
800Nz00000C6ohZIAR,222758328001,0054J000005JWtDQAW,001Nz00000AE3ebIAD,012Pv0000027CJSIA2,a1GNz00000015k2MAA,Activated,2024-05-15,2025-05-14,AST,AST,,,4.00,1100,No Break,,,,,,006Nz000009y48PIAQ,222758328001
800Nz00000CDC9VIAX,222630180004,0058d0000034SvqAAE,001Nz00000B4A5rIAF,012Pv0000027CJSIA2,a1G4J0000025zNMUAY,Activated,2024-07-10,2027-07-09,AST,AST,,,4.00,1300,2 at 10 to expire at 12,,,,,,006Nz00000Anq4bIAB,222630180004
800Nz00000CDEmDIAX,222666216003,0058d0000034SvqAAE,001Nz00000AWQ1dIAH,012Pv0000027CJSIA2,a1G4J000004jyvWUAQ,Activated,2024-06-28,2025-06-27,AST,AST,,,4.00,1250,No Break,,,,,,006Nz00000AGKbJIAX,222666216003
800Nz00000CDTjlIAH,222792029001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HObdMAG,Activated,2024-05-20,2025-05-19,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000Ab9t2IAB,222792029001
800Nz00000CDaLMIA1,222792065001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HMraMAG,Activated,2024-05-20,2025-05-19,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbKBhIAN,222792065001
800Nz00000CDaymIAD,222792041001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOtNMAW,Draft,2024-06-03,2025-06-02,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbPbDIAV,222792041001
800Nz00000CDcYWIA1,222792030001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOdFMAW,Draft,2024-06-10,2025-06-09,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbPHpIAN,222792030001
800Nz00000CDdELIA1,222753088001,0054J000004vXOaQAM,001Nz00000ApUKrIAN,012Pv0000027CJSIA2,a1GNz0000000wIYMAY,Activated,2024-06-03,2025-06-02,AST,AST,,,4.00,955,No Break,,,,,,006Nz00000AZDHZIA5,222753088001
800Nz00000CDeDhIAL,222792077001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HPZJMA4,Activated,2024-05-20,2025-05-19,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbAQxIAN,222792077001
800Nz00000CDfOEIA1,222792077001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HPZJMA4,Draft,2024-05-27,2025-05-26,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbAQxIAN,222792077001
800Nz00000CDfuaIAD,222792042001,0054J000004vXOqQAM,001Nz00000ArOL4IAN,012Pv0000027CJSIA2,a1GNz000001HOuzMAG,Activated,2024-06-10,2025-06-09,Non-Housing (Company),NHA Company Let,,,0.00,1300,2 at 4 to expire at 6,,,,,,006Nz00000AbSR0IAN,222792042001
800Nz00000CDoZfIAL,222648032004,0054J000004vXOaQAM,001Nz00000B1HrlIAF,012Pv0000027CJSIA2,a1G4J0000025ydxUAA,Activated,2024-07-03,2025-07-02,AST,AST,,,4.00,1220,No Break,,,,,,006Nz00000Al6aUIAR,222648032004
800Nz00000CDqZtIAL,222648102003,0054J000004vXOaQAM,001Nz00000AuLvFIAV,012Pv0000027CJSIA2,a1G4J0000025yIyUAI,Activated,2024-07-05,2025-07-04,AST,AST,,,4.00,1340,No Break,,,,,,006Nz00000Ae2RxIAJ,222648102003
800Nz00000CDx5AIAT,222640103003,0058d0000034SvqAAE,001Nz00000AXG9vIAH,012Pv0000027CJSIA2,a1G4J0000025yxSUAQ,Activated,2024-05-14,2025-05-13,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000BEaa0IAD,222640103003
800Nz00000CDyAtIAL,317582003003,0058d000004DOMXAA4,001Nz00000A4oEzIAJ,012Pv0000027CJSIA2,a1G4J00000262uqUAA,Activated,2024-05-31,2025-05-30,AST,AST,,,4.00,2450,2 at 4 to expire at 6,,,,,,006Nz00000ASUgZIAX,317582003003
800Nz00000CE3OzIAL,222630173003,0058d0000034SvqAAE,001Nz00000BGZpxIAH,012Pv0000027CJSIA2,a1G4J0000025zPoUAI,Draft,2024-07-01,2025-06-30,AST,AST,,,4.00,1000,No Break,,,,,,006Nz00000B0B6pIAF,222630173003
800Nz00000CE8oQIAT,222640104003,0058d0000034SvqAAE,001Nz00000AisbdIAB,012Pv0000027CJSIA2,a1G4J0000025yz9UAA,Activated,2024-05-14,2025-05-13,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000BEoEjIAL,222640104003
800Nz00000CED6lIAH,222630229006,0058d0000034SvqAAE,001Nz00000AuFoDIAV,012Pv0000027CJSIA2,a1G4J0000025zRYUAY,Activated,2024-05-14,2025-05-13,AST,AST,,,4.00,1030,No Break,,,,,,006Nz00000Adx5hIAB,222630229006
800Nz00000CEOBfIAP,222489012006,0054J000004vXOaQAM,001Nz00000AiwNjIAJ,012Pv0000027CJSIA2,a1G4J0000025wudUAA,Activated,2024-06-22,2025-06-21,AST,AST,,,4.00,805,No Break,,,,,,006Nz00000ASiBhIAL,222489012006
800Nz00000CEPxQIAX,222683005002,0058d0000034SvqAAE,001Nz00000BJC3yIAH,012Pv0000027CJSIA2,a1G8d0000004Xc2EAE,Activated,2024-05-14,2026-05-13,AST,AST,,,4.00,1020,2 at 10 to expire at 12,,,,,,006Nz00000B2ZhhIAF,222683005002
800Nz00000CESqUIAX,222677068002,0058d0000020feeAAA,001Nz00000A3ibRIAR,012Pv0000027CJSIA2,a1G8d0000004DDVEA2,Activated,2024-06-06,2025-06-05,AST,AST,,,4.00,1365,No Break,,,,,,006Nz000009nnLlIAI,222677068002
800Nz00000CGIV8IAP,222792007001,0054J000004vXOqQAM,001Nz00000AWCegIAH,012Pv0000027CJSIA2,a1GNz000001HO70MAG,Activated,2024-06-08,2025-06-07,AST,AST,,,0.00,1130,No Break,,,,,,006Nz00000AG9UcIAL,222792007001
800Nz00000CHR8LIAX,222788049001,0058d0000020feeAAA,001Nz00000AemjKIAR,012Pv0000027CJSIA2,a1GNz0000019H5tMAE,Activated,2024-06-11,2025-06-10,AST,AST,,,4.00,2015,No Break,,,,,,006Nz00000AOXQ5IAP,222788049001
800Nz00000CHXqHIAX,222630173003,0058d0000034SvqAAE,001Nz00000BGZpxIAH,012Pv0000027CJSIA2,a1G4J0000025z7ZUAQ,Activated,2024-07-26,2025-07-25,AST,AST,,,4.00,1000,No Break,,,,,,006Nz00000B0B6pIAF,222630173003
800Nz00000CJ6R8IAL,222659005002,0058d0000034SvqAAE,001Nz00000B4LE5IAN,012Pv0000027CJSIA2,a1G4J0000025y57UAA,Activated,2024-05-15,2025-05-14,AST,AST,,,4.00,1250,2 at 10 to expire at 12,,,,,,006Nz00000AnwjSIAR,222659005002
800Nz00000CJ9LjIAL,122486016007,0054J000005JWtDQAW,001Nz00000AlXUGIA3,012Pv0000027CJSIA2,a1G4J0000025wifUAA,Activated,2024-06-17,2025-06-16,AST,AST,,,4.00,1575,No Break,,,,,,006Nz00000AVRarIAH,122486016007
800Nz00000CJDFtIAP,222661014002,0058d0000034SvqAAE,001Nz00000B4LE5IAN,012Pv0000027CJSIA2,a1G4J0000025xXeUAI,Draft,2024-05-15,2025-05-14,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000B2jZ0IAJ,222661014002
800Nz00000CJFdyIAH,222661014002,0058d0000034SvqAAE,001Nz00000B4LE5IAN,012Pv0000027CJSIA2,a1G4J0000025xXeUAI,Activated,2024-05-15,2025-05-14,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000B2jZ0IAJ,222661014002
800Nz00000CJRc4IAH,222792173001,0054J000004vXOqQAM,001Nz00000ArlizIAB,012Pv0000027CJSIA2,a1GNz000001HRHlMAO,Activated,2024-06-24,2025-06-23,AST,AST,,,0.00,1400,No Break,,,,,,006Nz00000AbUnlIAF,222792173001
800Nz00000CJSbaIAH,222737088001,0054J000005JWtDQAW,001Nz00000B4HQbIAN,012Pv0000027CJSIA2,a1G8d000002QBbQEAW,Activated,2024-06-27,2025-06-26,AST,AST,,,4.00,1175,No Break,,,,,,006Nz00000AntNPIAZ,222737088001
800Nz00000CJa5tIAD,222753063001,0054J000004vXOaQAM,001Nz00000AMC3BIAX,012Pv0000027CJSIA2,a1GNz0000000xw9MAA,Activated,2024-06-14,2025-06-13,AST,AST,,,4.00,1170,2 at 4 to expire at 6,,,,,,006Nz00000A5xJRIAZ,222753063001
800Nz00000CJaAXIA1,122586001009,0054J000004vXOaQAM,001Nz00000BMJAdIAP,012Pv0000027CJSIA2,a1G4J0000025wiIUAQ,Activated,2024-05-20,2025-05-19,AST,AST,,,4.00,1015,No Break,,,,,,006Nz00000B5bNGIAZ,122586001009
800Nz00000CJcfdIAD,222685008002,0058d0000034SvqAAE,001Nz00000AzDU5IAN,012Pv0000027CJSIA2,a1G8d0000004XdfEAE,Draft,2024-06-21,2026-06-20,Licence,Parking Licence,,,6.00,0,No Break,,,,,,006Nz00000B2fqSIAR,222685008002
800Nz00000CJgxVIAT,222752129001,0054J000004vXOaQAM,001Nz00000BJ1baIAD,012Pv0000027CJSIA2,a1GNz0000000xT9MAI,Activated,2024-06-22,2026-06-21,AST,AST,,,4.00,1225,2 at 10 to expire at 12,,,,,,006Nz00000B2MffIAF,222752129001
800Nz00000CJjAlIAL,222683148004,0058d0000034SvqAAE,001Nz00000AzDU5IAN,012Pv0000027CJSIA2,a1G8d0000004XeOEAU,Draft,2024-06-21,2026-06-20,AST,AST,,,4.00,1350,2 at 10 to expire at 12,,,,,,006Nz00000AizI9IAJ,222683148004
800Nz00000CJjKUIA1,222794029001,0054J000004vXOqQAM,001Nz00000ArlizIAB,012Pv0000027CJSIA2,a1GNz000001HIXvMAO,Activated,2024-06-24,2025-06-23,Licence,Parking Licence,,,0.00,0,No Break,,,,,,006Nz00000AjGFnIAN,222794029001
