"pms_reference","opportunity_id","opportunity_agreement_type","tenancy_agreement_type"
"222520100002","0068d00000F5dWVAAZ","Parking Licence","Licence"
"222520100002","006Nz000007sTuHIAU","Parking Licence","Licence"
"222520100002","006Nz00000PBTN1IAP","Parking Licence","Licence"
"222520102004","0068d000005VjUqAAK","Parking Licence","Licence"
"222520102004","0068d00000CrrbqAAB","Parking Licence","Licence"
"222520102004","006Nz0000093Q2nIAE","Parking Licence","Licence"
"222520107005","0068d000003rhXTAAY","Parking Licence","Licence"
"222520107005","0068d000009fbmLAAQ","Parking Licence","Licence"
"222520107005","0068d00000Ct3liAAB","Parking Licence","Licence"
"222520107005","006Nz00000APbiLIAT","Parking Licence","Licence"
"222520107005","006Nz00000SKWbgIAH","Parking Licence","Licence"
"222520108005","006Nz000000nSZTIA2","Parking Licence","Licence"
"222520108005","006Nz000009TjBKIA0","Parking Licence","Licence"
"222520108005","006Nz00000R7dulIAB","Parking Licence","Licence"
"222520114004","006Nz000004cCFaIAM","Parking Licence","Licence"
"222520114004","006Nz00000GA6EHIA1","Parking Licence","Licence"
"222520115002","0064J00000DFSsUQAX","Parking Licence","Licence"
"222520115002","0068d000003qXO6AAM","Parking Licence","Licence"
"222520115002","0068d000009hh1uAAA","Parking Licence","Licence"
"222520115002","0068d00000CtNucAAF","Parking Licence","Licence"
"222520115002","006Nz00000ASE7wIAH","Parking Licence","Licence"
"222520115002","006Nz00000SN0p4IAD","Parking Licence","Licence"
"222520120005","0068d000007J1H9AAK","Parking Licence","Licence"
"222520120005","0068d00000CsBFnAAN","Parking Licence","Licence"
"222520120005","006Nz00000AA2ODIA1","Parking Licence","Licence"
"222520120005","006Nz00000S3YwbIAF","Parking Licence","Licence"
"222521065002","0064J00000DFSzbQAH","Parking Licence","Licence"
"222521066003","0064J00000DFSvRQAX","Parking Licence","Licence"
"222522065004","0068d0000038uyyAAA","Parking Licence","Licence"
"222522065004","006Nz000000maE5IAI","Parking Licence","Licence"
"222522065004","006Nz00000AiyfWIAR","Parking Licence","Licence"
"222522065004","006Nz00000Ta95oIAB","Parking Licence","Licence"
"222522066003","0068d0000038uyeAAA","Parking Licence","Licence"
"222522066003","0068d00000CqlryAAB","Parking Licence","Licence"
"222522066003","006Nz0000099fBgIAI","Parking Licence","Licence"
"222522066003","006Nz00000QdEybIAF","Parking Licence","Licence"
"222522071002","0064J00000DuOihQAF","Parking Licence","Licence"
"222522071002","0068d000003qa7WAAQ","Parking Licence","Licence"
"222522071002","0068d00000BHaqiAAD","Parking Licence","Licence"
"222522071002","006Nz000004ZIseIAG","Parking Licence","Licence"
"222522071002","006Nz00000Lm86FIAR","Parking Licence","Licence"
"222522075004","0068d000002cbEsAAI","AST","Licence"
"222522075004","0068d000009gUfbAAE","Parking Licence","Licence"
"222522075004","006Nz000000bavnIAA","Parking Licence","Licence"
"222522075004","006Nz00000E4eq2IAB","Parking Licence","Licence"
"222522076004","0068d000008SlR1AAK","Parking Licence","Licence"
"222522076004","0068d00000Ct4PSAAZ","Parking Licence","Licence"
"222522076004","006Nz00000B1rnRIAR","Parking Licence","Licence"
"222522076004","006Nz00000T3EPMIA3","Parking Licence","Licence"
"222522086005","0068d000007HvoxAAC","Parking Licence","Licence"
"222522086005","0068d00000CtNdTAAV","Parking Licence","Licence"
"222522086005","006Nz000002oieFIAQ","Parking Licence","Licence"
"222522086005","006Nz00000B7G1FIAV","Parking Licence","Licence"
"222522086005","006Nz00000QPmvNIAT","Parking Licence","Licence"
"222522087003","0068d000003929yAAA","Parking Licence","Licence"
"222522087003","0068d0000088ymPAAQ","Parking Licence","Licence"
"222522087003","0068d00000CrupMAAR","Parking Licence","Licence"
"222522087003","006Nz000009bWAPIA2","Parking Licence","Licence"
"222522087003","006Nz00000RIZHZIA5","Parking Licence","Licence"
"222522088005","0068d000009fb40AAA","Parking Licence","Licence"
"222522088005","006Nz000000bYdqIAE","Parking Licence","Licence"
"222522088005","006Nz00000CwVfpIAF","Parking Licence","Licence"
"222522091006","006Nz000002ZSYAIA4","Parking Licence","Licence"
"222522091006","006Nz000009DKTvIAO","Parking Licence","Licence"
"222522091006","006Nz00000G6qpBIAR","Parking Licence","Licence"
"222522091006","006Nz00000PVdy1IAD","Parking Licence","Licence"
"222522092004","0068d0000037GDDAA2","Parking Licence","Licence"
"222522092004","0068d000009gUiGAAU","Parking Licence","Licence"
"222522092004","0068d00000Cu4ONAAZ","Parking Licence","Licence"
"222522092004","006Nz00000E4wRxIAJ","Parking Licence","Licence"
"222522105001","0064J00000DFShkQAH","Parking Licence","Licence"
"222522105001","0068d000002cZddAAE","Parking Licence","Licence"
"222522105001","0068d000009gMpyAAE","Parking Licence","Licence"
"222522105001","006Nz000001vPSqIAM","Parking Licence","Licence"
"222522105001","006Nz00000GaslZIAR","Parking Licence","Licence"
"222522107001","0064J00000DFT7zQAH","Parking Licence","Licence"
"222522107001","0068d0000037lJsAAI","Parking Licence","Licence"
"222522107001","0068d000009i8JvAAI","Parking Licence","Licence"
"222522107001","006Nz00000202ilIAA","Parking Licence","Licence"
"222522107001","006Nz00000Ge7RXIAZ","Parking Licence","Licence"
"222522109004","006Nz000002qyRtIAI","Parking Licence","Licence"
"222522109004","006Nz00000DeJQ6IAN","Parking Licence","Licence"
"222522114001","0064J00000DFSlsQAH","Parking Licence","Licence"
"222522114001","0068d000002cSeKAAU","Parking Licence","Licence"
"222522114001","0068d000009gVO2AAM","Parking Licence","Licence"
"222522114001","006Nz000001h2ilIAA","Parking Licence","Licence"
"222522114001","006Nz00000EOKFXIA5","Parking Licence","Licence"
"222529002001","0068d00000Ct3h6AAB","Parking Licence","Licence"
"222530002002","0068d00000CscUXAAZ","Parking Licence","Licence"
"222533002001","0068d00000Ct3qIAAR","Parking Licence","Licence"
"222533003001","0068d00000Ct3rQAAR","Parking Licence","Licence"
"222536002001","006Nz000001XQWDIA4","Parking Licence","Licence"
"222537002001","0068d00000CscbYAAR","Parking Licence","Licence"
"222537003002","0068d00000CscyNAAR","Parking Licence","Licence"
"222537004001","0068d00000CsczkAAB","Parking Licence","Licence"
"222538002001","0068d00000CscWJAAZ","Parking Licence","Licence"
"222538003001","0068d00000CsuwzAAB","Parking Licence","Licence"
"222539002001","0068d00000Csd1CAAR","Parking Licence","Licence"
"222539003001","0068d00000Csd2PAAR","Parking Licence","Licence"
"222539004001","0068d00000Csd2eAAB","Parking Licence","Licence"
"222540002002","0068d00000CsvseAAB","Parking Licence","Licence"
"222541002001","0068d00000CsvnUAAR","Parking Licence","Licence"
"222542002002","0068d00000CsvL6AAJ","Parking Licence","Licence"
"222542003001","0068d00000CsvOtAAJ","Parking Licence","Licence"
"222543002001","0068d00000CsvJKAAZ","Parking Licence","Licence"
"222546002001","0068d00000CtiY9AAJ","Parking Licence","Licence"
"222547002001","0068d00000CsvCJAAZ","Parking Licence","Licence"
"222548002002","0068d00000CsumaAAB","Parking Licence","Licence"
"222550002001","0068d00000CsZltAAF","Parking Licence","Licence"
"222550003001","0068d00000CsZoEAAV","Parking Licence","Licence"
"222552002001","0068d00000CtQnLAAV","Parking Licence","Licence"
"222553002001","0068d00000CtQpaAAF","Parking Licence","Licence"
"222556002001","0068d00000CtIINAA3","Parking Licence","Licence"
"222557002001","0068d00000CtQkVAAV","Parking Licence","Licence"
"222569001005","0068d00000CsrC9AAJ","AST","Non-Housing (Company)"
"222583001005","006Nz000001RjwXIAS","Parking Licence","Licence"
"222583001005","006Nz000003cwvqIAA","Parking Licence","Licence"
"222583001005","006Nz00000DN7xPIAT","Parking Licence","Licence"
"222583005004","0068d000002cWwrAAE","Parking Licence","Licence"
"222583005004","006Nz0000027wVxIAI","Parking Licence","Licence"
"222583005004","006Nz00000DSBgPIAX","Parking Licence","Licence"
"222583006006","006Nz000001uHAYIA2","Parking Licence","Licence"
"222583006006","006Nz00000C3ee4IAB","Parking Licence","Licence"
"222583006006","006Nz00000SzNPOIA3","Parking Licence","Licence"
"222583007004","0064J00000DFRCyQAP","Parking Licence","Licence"
"222583007004","0068d000009iU9EAAU","Parking Licence","Licence"
"222583007004","006Nz000003tgY6IAI","Parking Licence","Licence"
"222583007004","006Nz00000Lz9qHIAR","Parking Licence","Licence"
"222583008006","0068d000004ggnhAAA","Parking Licence","Licence"
"222583008006","0068d00000CqZxdAAF","Parking Licence","Licence"
"222583008006","006Nz0000080Cr0IAE","Parking Licence","Licence"
"222583008006","006Nz00000PFGe0IAH","Parking Licence","Licence"
"222583010006","006Nz000000tQLFIA2","Parking Licence","Licence"
"222583010006","006Nz00000BBwpWIAT","Parking Licence","Licence"
"222583010006","006Nz00000TG0rZIAT","Parking Licence","Licence"
"222583011009","006Nz000001kq4VIAQ","Parking Licence","Licence"
"222583011009","006Nz00000D4fjRIAR","Parking Licence","Licence"
"222583011009","006Nz00000TyT8dIAF","Parking Licence","Licence"
"222583012004","006Nz000001AdVqIAK","Parking Licence","Licence"
"222583012004","006Nz00000E4p77IAB","Parking Licence","Licence"
"222583014003","006Nz000001YVjyIAG","Parking Licence","Licence"
"222583014003","006Nz00000E4lwMIAR","Parking Licence","Licence"
"222583018005","006Nz000002ELwLIAW","Parking Licence","Licence"
"222583018005","006Nz00000E4quPIAR","Parking Licence","Licence"
"222583022004","006Nz000000VDtpIAG","Parking Licence","Licence"
"222583022004","006Nz000008uvpWIAQ","Parking Licence","Licence"
"222583022004","006Nz00000QPWHjIAP","Parking Licence","Licence"
"222583023003","006Nz000004eVdxIAE","Parking Licence","Licence"
"222583023003","006Nz00000ITRP4IAP","Parking Licence","Licence"
"222583025004","0068d00000CqhxFAAR","Parking Licence","Licence"
"222583025004","006Nz00000297VuIAI","Parking Licence","Licence"
"222583025004","006Nz000004swckIAA","Parking Licence","Licence"
"222583025004","006Nz00000M93DNIAZ","Parking Licence","Licence"
"222583029002","0064J00000DFT4EQAX","Parking Licence","Licence"
"222583029002","0068d000002cYrZAAU","Parking Licence","Licence"
"222583029002","0068d000009hO9OAAU","Parking Licence","Licence"
"222583029002","006Nz000002rMPRIA2","Parking Licence","Licence"
"222583029002","006Nz00000F1uPYIAZ","Parking Licence","Licence"
"222583032006","006Nz0000026hUBIAY","Parking Licence","Licence"
"222583032006","006Nz00000DY7rCIAT","Parking Licence","Licence"
"222583033003","0068d000003q111AAA","Parking Licence","Licence"
"222583033003","0068d00000BHzeEAAT","Parking Licence","Licence"
"222583033003","006Nz000004SRUWIA4","Parking Licence","Licence"
"222583033003","006Nz00000LbZafIAF","Parking Licence","Licence"
"222583034003","0064J00000DtZm6QAF","Parking Licence","Licence"
"222583034003","0068d000006Gn4BAAS","Parking Licence","Licence"
"222583034003","0068d00000CqNFuAAN","Parking Licence","Licence"
"222583034003","006Nz00000806X5IAI","Parking Licence","Licence"
"222583034003","006Nz00000P6kLDIAZ","Parking Licence","Licence"
"222583038004","006Nz0000014SBfIAM","Parking Licence","Licence"
"222583038004","006Nz00000AsIQYIA3","Parking Licence","Licence"
"222583038004","006Nz00000SrGWaIAN","Parking Licence","Licence"
"222583040004","006Nz000002jfp6IAA","Parking Licence","Licence"
"222583040004","006Nz00000DZdfzIAD","Parking Licence","Licence"
"222583043006","006Nz000002dNF5IAM","Parking Licence","Licence"
"222583043006","006Nz000002xToNIAU","Parking Licence","Licence"
"222583043006","006Nz00000DY7rIIAT","Parking Licence","Licence"
"222583045005","006Nz000005TbJ3IAK","Parking Licence","Licence"
"222583045005","006Nz000008K2ApIAK","Parking Licence","Licence"
"222583045005","006Nz00000INTbhIAH","Parking Licence","Licence"
"222583051003","006Nz000002jWx5IAE","Parking Licence","Licence"
"222583051003","006Nz00000DZdfyIAD","Parking Licence","Licence"
"222583053002","0068d00000BKMcwAAH","Parking Licence","Licence"
"222583053002","006Nz000003X09GIAS","Parking Licence","Licence"
"222583053002","006Nz00000D9ZO9IAN","Parking Licence","Licence"
"222583063004","006Nz000001g0B8IAI","Parking Licence","Licence"
"222583063004","006Nz00000D4eVeIAJ","Parking Licence","Licence"
"222583063004","006Nz00000TyT8cIAF","Parking Licence","Licence"
"222583065005","0068d000003tJplAAE","Parking Licence","Licence"
"222583065005","0068d00000BHcDyAAL","Parking Licence","Licence"
"222583065005","006Nz000004dhSgIAI","Parking Licence","Licence"
"222583065005","006Nz00000LsrcmIAB","Parking Licence","Licence"
"222583070005","006Nz000004VtFkIAK","Parking Licence","Licence"
"222583070005","006Nz00000GasaGIAR","Parking Licence","Licence"
"222583073001","0064J00000DFTJCQA5","Parking Licence","Licence"
"222583073001","0068d000004fPRtAAM","Parking Licence","Licence"
"222583073001","0068d00000CqNFfAAN","Parking Licence","Licence"
"222583073001","006Nz000007pBCNIA2","Parking Licence","Licence"
"222583073001","006Nz00000P6kL9IAJ","Parking Licence","Licence"
"222583077003","0068d00000F5vWOAAZ","Parking Licence","Licence"
"222583077003","006Nz000009DKTtIAO","Parking Licence","Licence"
"222583077003","006Nz00000QnumxIAB","Parking Licence","Licence"
"222583079003","0068d0000036pUVAAY","Parking Licence","Licence"
"222583079003","0068d000009i8KuAAI","Parking Licence","Licence"
"222583079003","006Nz000000gNGLIA2","Parking Licence","Licence"
"222583080002","0064J00000DFTPjQAP","Parking Licence","Licence"
"222583080002","0068d000007HwHAAA0","Parking Licence","Licence"
"222583080002","0068d00000CsBAdAAN","Parking Licence","Licence"
"222583080002","006Nz00000AA2OCIA1","Parking Licence","Licence"
"222583080002","006Nz00000S3YwaIAF","Parking Licence","Licence"
"222583081006","006Nz000003QpDFIA0","Parking Licence","Licence"
"222583081006","006Nz00000AgJezIAF","Parking Licence","Licence"
"222583081006","006Nz00000E6kJVIAZ","Parking Licence","Licence"
"222583082006","0068d00000CtMSfAAN","Parking Licence","Licence"
"222583082006","006Nz000006SJLGIA4","Parking Licence","Licence"
"222583082006","006Nz00000NZIcwIAH","Parking Licence","Licence"
"222583084004","0068d00000Cu4sPAAR","Parking Licence","Licence"
"222583084004","006Nz000004GLOAIA4","Parking Licence","Licence"
"222583084004","006Nz000007AQC4IAO","Parking Licence","Licence"
"222583084004","006Nz00000OLRfUIAX","Parking Licence","Licence"
"222583092005","0068d000008fqshAAA","Parking Licence","Licence"
"222583092005","006Nz000000gNmbIAE","Parking Licence","Licence"
"222583092005","006Nz00000CqJL2IAN","Parking Licence","Licence"
"222583095002","0064J00000DFTS5QAP","Parking Licence","Licence"
"222583095002","0064J00000FVSC0QAP","Parking Licence","Licence"
"222583095002","0068d0000039v0rAAA","Parking Licence","Licence"
"222583095002","0068d000005w1TnAAI","Parking Licence","Licence"
"222583095002","0068d00000CqyakAAB","Parking Licence","Licence"
"222583095002","006Nz000008aMsKIAU","Parking Licence","Licence"
"222583095002","006Nz00000Q5VyhIAF","Parking Licence","Licence"
"222583097004","0068d000008f03UAAQ","Parking Licence","Licence"
"222583097004","0068d00000CtRpwAAF","Parking Licence","Licence"
"222583097004","006Nz00000TFw35IAD","Parking Licence","Licence"
"222583100006","006Nz0000032KqbIAE","Parking Licence","Licence"
"222583100006","006Nz000005GJX4IAO","Parking Licence","Licence"
"222583100006","006Nz000005agxCIAQ","Parking Licence","Licence"
"222583100006","006Nz00000FGeYrIAL","Parking Licence","Licence"
"222583103006","006Nz000003o5yuIAA","Parking Licence","Licence"
"222583103006","006Nz000005rlPZIAY","Parking Licence","Licence"
"222583103006","006Nz000006SJLIIA4","Parking Licence","Licence"
"222583103006","006Nz00000NcgSWIAZ","Parking Licence","Licence"
"222583105004","006Nz0000047GH4IAM","Parking Licence","Licence"
"222583105004","006Nz00000GcQy0IAF","Parking Licence","Licence"
"222583108005","006Nz0000047ByxIAE","Parking Licence","Licence"
"222583108005","006Nz000004pdgTIAQ","Parking Licence","Licence"
"222583108005","006Nz00000F3Y1SIAV","Parking Licence","Licence"
"222583109002","0064J00000DFTKVQA5","Parking Licence","Licence"
"222583109002","0068d0000038TyMAAU","Parking Licence","Licence"
"222583109002","0068d000009hNeBAAU","Parking Licence","Licence"
"222583109002","0068d00000Cqtb5AAB","Parking Licence","Licence"
"222583109002","006Nz000008ePYfIAM","Parking Licence","Licence"
"222583109002","006Nz00000Q8JhgIAF","Parking Licence","Licence"
"222583110007","0068d000009Ea6fAAC","Parking Licence","Licence"
"222583110007","0068d00000CtODGAA3","Parking Licence","Licence"
"222583110007","006Nz00000AUuXbIAL","Parking Licence","Licence"
"222583110007","006Nz00000SOuvTIAT","Parking Licence","Licence"
"222583112005","006Nz000001RtfpIAC","Parking Licence","Licence"
"222583112005","006Nz00000D4eiaIAB","Parking Licence","Licence"
"222583112005","006Nz00000TBSwMIAX","Parking Licence","Licence"
"222583113003","0068d000009iV9uAAE","Parking Licence","Licence"
"222583113003","006Nz000001gw74IAA","Parking Licence","Licence"
"222583113003","006Nz00000DSBgLIAX","Parking Licence","Licence"
"222583120003","0068d00000BK03vAAD","Parking Licence","Licence"
"222583120003","0068d00000CtO7sAAF","Parking Licence","Licence"
"222583120003","006Nz00000AUuXaIAL","Parking Licence","Licence"
"222583120003","006Nz00000SOuvSIAT","Parking Licence","Licence"
"222583121002","0064J00000DFTRlQAP","Parking Licence","Licence"
"222583121002","0068d0000038U2oAAE","Parking Licence","Licence"
"222583121002","0068d000009CwqfAAC","Parking Licence","Licence"
"222583121002","0068d00000CtJcxAAF","Parking Licence","Licence"
"222583121002","006Nz00000AsILVIA3","Parking Licence","Licence"
"222583121002","006Nz00000SrGWTIA3","Parking Licence","Licence"
"222583122004","0068d00000BIYW2AAP","Parking Licence","Licence"
"222583122004","006Nz000003XIkVIAW","Parking Licence","Licence"
"222583122004","006Nz00000Ih9SKIAZ","Parking Licence","Licence"
"222583124003","0068d0000038pdeAAA","Parking Licence","Licence"
"222583124003","0068d000007cB2WAAU","Parking Licence","Licence"
"222583124003","006Nz000002rR2XIAU","Parking Licence","Licence"
"222583124003","006Nz00000FEUVRIA5","Parking Licence","Licence"
