"PMS_Reference__c","tenancy_status__c","status"
"111163001003","Current","Activated"
"111197001002","Current","Activated"
"111166001002","Current","Activated"
"111835001003","Current","Activated"
"111873001003","Current","Activated"
"112396002002","Current","Activated"
"111154001001","Current","Activated"
"112235001003","Current","Activated"
"112812001002","Current","Activated"
"111162001002","Current","Activated"
"111255001001","Current","Activated"
"111168001001","Current","Activated"
"112882001003","Current","Activated"
"111152001001","Current","Activated"
"111156001001","Current","Activated"
"111767001002","Current","Activated"
"111780001002","Current","Activated"
"111164001002","Current","Activated"
"111193001002","Current","Activated"
"111173001004","Current","Activated"
"111205001002","Current","Activated"
"111308001002","Current","Activated"
"111818001003","Current","Activated"
"111171001002","Current","Activated"
"111199001002","Current","Activated"
"111170001001","Current","Activated"
"111190001002","Current","Activated"
"111189001003","Current","Activated"
"111177001001","Current","Activated"
"111292001001","Current","Activated"
"112837002004","Current","Activated"
"111182001001","Current","Activated"
"111194001001","Current","Activated"
"112243001001","Current","Activated"
"112363001002","Current","Activated"
"112408002001","Current","Activated"
"111178001003","Current","Activated"
"112483001005","Current","Activated"
"111188001003","Current","Activated"
"111211001003","Current","Activated"
"111764001001","Current","Activated"
"112385001001","Current","Activated"
"111204001002","Current","Activated"
"111200001001","Current","Activated"
"111421001001","Current","Activated"
"111871001003","Current","Activated"
"112848001001","Current","Activated"
"111218001002","Current","Activated"
"111267001002","Current","Activated"
"111876001002","Current","Activated"
"112273001002","Current","Activated"
"111208001001","Current","Activated"
"111219001001","Current","Activated"
"111772001002","Current","Activated"
"113582001004","Current","Activated"
"111220001001","Current","Activated"
"111240001001","Current","Activated"
"111226001001","Current","Activated"
"112353002001","Current","Activated"
"113702001002","Current","Activated"
"114072002001","Current","Activated"
"111222001002","Current","Activated"
"111231001002","Current","Activated"
"115486001002","Current","Activated"
"115483001003","Current","Activated"
"111238001001","Current","Activated"
"111233001002","Current","Activated"
"112197001002","Current","Activated"
"111235001001","Current","Activated"
"115849001003","Current","Activated"
"111228001002","Current","Activated"
"112196001001","Current","Activated"
"112802001002","Current","Activated"
"222659042006","Current","Activated"
"222659067003","Current","Activated"
"111270001001","Current","Activated"
"111277001002","Current","Activated"
"111242001001","Current","Activated"
"112525009003","Current","Activated"
"112833002001","Current","Activated"
"112865001005","Current","Activated"
"111240002001","Current","Activated"
"111880001002","Current","Activated"
"112565001002","Current","Activated"
"112624001002","Current","Activated"
"111258001003","Current","Activated"
"111690001001","Current","Activated"
"111250001002","Current","Activated"
"111264001004","Current","Activated"
"111274001001","Current","Activated"
"111252001001","Current","Activated"
"112391002003","Current","Activated"
"111276001003","Current","Activated"
"112366001001","Current","Activated"
"112384001006","Current","Activated"
"113689001004","Current","Activated"
"111283001002","Current","Activated"
"112311001005","Current","Activated"
"112841001001","Current","Activated"
"111259001001","Current","Activated"
"111418001001","Current","Activated"
"112880001002","Current","Activated"
"112316001001","Current","Activated"
"111265001002","Current","Activated"
"111762001001","Current","Activated"
"111799001003","Current","Activated"
"112194001002","Current","Activated"
"111306001001","Current","Activated"
"115440001003","Current","Activated"
"111309001001","Current","Activated"
"111312001001","Current","Activated"
"111294001001","Current","Activated"
"111291001001","Current","Activated"
"111369001001","Current","Activated"
"112413001002","Current","Activated"
"114645002001","Current","Activated"
"111302001001","Current","Activated"
"111774001002","Current","Activated"
"111305001003","Current","Activated"
"113827001003","Current","Activated"
"114993002001","Current","Activated"
"111303001003","Current","Activated"
"113853001001","Current","Activated"
"113264001001","Current","Activated"
"113983001001","Current","Activated"
"112414002002","Current","Activated"
"112569001001","Current","Activated"
"112206001004","Current","Activated"
"112449001003","Current","Activated"
"111776001002","Current","Activated"
"122570001003","Current","Activated"
"111770001002","Current","Activated"
"112336001003","Current","Activated"
"111367001002","Current","Activated"
"111877001003","Current","Activated"
"111357001001","Current","Activated"
"111814001001","Current","Activated"
"112190001003","Current","Activated"
"112888001001","Current","Activated"
"111364001003","Current","Activated"
"114662001002","Current","Activated"
"111410001001","Current","Activated"
"111790001001","Current","Activated"
"112388001004","Current","Activated"
"112400001001","Current","Activated"
"112478002001","Current","Activated"
"111408001001","Current","Activated"
"111415001001","Current","Activated"
"111823001002","Current","Activated"
"112261001006","Current","Activated"
"112373002002","Current","Activated"
"111407001001","Current","Activated"
"112374001002","Current","Activated"
"113585001004","Current","Activated"
"111509016003","Current","Activated"
"112914002003","Current","Activated"
"112204001005","Current","Activated"
"112241001002","Current","Activated"
"112233001002","Current","Activated"
"112377001003","Current","Activated"
"112430001001","Current","Activated"
"112417002003","Current","Activated"
"112203001001","Current","Activated"
"111545001001","Current","Activated"
"112217002004","Current","Activated"
"112276001006","Current","Activated"
"112550001001","Current","Activated"
"113817001005","Current","Activated"
"111544001001","Current","Activated"
"112491002001","Current","Activated"
"113516001003","Current","Activated"
"112318001002","Current","Activated"
"112626001003","Current","Activated"
"113645001001","Current","Activated"
"114815002002","Current","Activated"
"112238001002","Current","Activated"
"112834001001","Current","Activated"
"112851002002","Current","Activated"
"113114001003","Current","Activated"
"111499002002","Current","Activated"
"113664001001","Current","Activated"
"113556002002","Current","Activated"
"113580002006","Current","Activated"
"113687001007","Current","Activated"
"900002100003","Current","Activated"
"112214001001","Current","Activated"
"112237001001","Current","Activated"
"112208001001","Current","Activated"
"114875002001","Current","Activated"
"111794001003","Current","Activated"
"112227001002","Current","Activated"
"112439001001","Current","Activated"
"112145001001","Current","Activated"
"114650002002","Current","Activated"
"111806001001","Current","Activated"
"113766001004","Current","Activated"
"114112001001","Current","Activated"
"111830001002","Current","Activated"
"112905002002","Current","Activated"
"111798001002","Current","Activated"
"111807001001","Current","Activated"
"111869001002","Current","Activated"
"112312002004","Current","Activated"
"112262001004","Current","Activated"
"112359001004","Current","Activated"
"112492002003","Current","Activated"
"112492001004","Current","Activated"
"112440001001","Current","Activated"
"114084002003","Current","Activated"
"112322001001","Current","Activated"
"112368001004","Current","Activated"
"112183001001","Current","Activated"
"112808001003","Current","Activated"
"114768001001","Current","Activated"
"111775001001","Current","Activated"
"111791001001","Current","Activated"
"111771001001","Current","Activated"
"111872001006","Current","Activated"
"111777001002","Current","Activated"
